,content,uuid
17245,Brave New Work,9a8ff341419f4c84b4f5ffe840a1784f
17510,Physics of the Future,3449738aa879469799afae4839075bd5
17664,Rebel Talent,233295aff6c54917bcd7b2fa64476be2
17969,MitarbeitergesprÃ¤che,bf7af5ab69fb474ba29bc2a0bafabebb
18492,Investing in People; 3rd edition,7b070cc24c9e45c3b877f41296ea44c9
18709,Machtmaschinen,720575a2608241c29f3569cb3c348c1e
18877,The Futurist,b265221b66364b43bbd2960e003ddcc2
19257,True Leadership,5297a0d88afe4f208daea71c8c426a52
19499,The Mind of the Leader,370e3aae1f644adcb6fe2f5fe447a2e5
19532,Leading With Emotional Courage,c1f720070e8849d5953370014786639a
19653,More Than Just Weather and Music,3affc3cf87fe4cc2bcfd1d5f8f77c969
19789,Superfandom,f05b7340fa87490f9ed89c6a0b48ff8d
19799,The Vulnerable World Hypothesis,a39218494a674c2ba9b429024d5b10de
19878,The Index Card,760e468a3b23494ca5342a9599c1b84c
19974,Dreamland,68a53e08bc424efe88bff03784e29b64
20086,The Death of Expertise,f5556b53d38d4c568ea0f3f49c3ede88
20537,Lass mal andere arbeiten!,26386679f279484a8e70c1040b9d12f9
20543,The Gift of Struggle,9493b7105e4245f4bded73a107f590b3
20778,Ninja Selling,bdf57ba1bb864851bea6818d0177ea6d
20811,Tout le monde nâ€™a pas eu la chance de rater ses Ã©tudes,ad25421b0a8e4c368b9a063e09b95503
